Id,Sentence
8369,"1세와 2세, 그들의 시대적 배경을 뛰어넘어 환경에 있어서는 환경을 따라가지만 반드시 그렇지는 않다는 것, 사실. 이렇게 맛있는 영화를 오랜만에 놓쳤다는 생각에 영화가 끝나지 않길 바랬다."
8370,진짜 이런 거로 애罪은 애들 정 떨어졌어.
8371,도심 속 레이싱을 즐기는 이들에게는 뜨거운 영화가 될 수도 있다. 그러나 온갖 도로상의 민폐에 역주를 미화하는 쓰레기 영화.
8372,당황스럽다; 올레TV 나도 속았구/ 그냥 화내면서 안본다/ 미취학 아동용/ KT 쓰레기!! /
8373,평점은 관대하지만 인정으로 매겨지는 것은 아니다. 평점으로 논할 가치가 없는 영화
8374,침착하게 외로움과 공허함 속의 인간성을 표현한다. 참으로 좋은 놈들이다.
8375,지루하고 짜증나고 드라마도 짜증을 부려.
8376,분신사바를 또 만들다니;;
8377,웃기지 않는 코믹 호러
8378,어설픈 것을 참다
8379,놀라운 영화 어린이용 영화 수준인데 배우 라인업이.
8380,예고편이 훨씬 재미있는 영화
8381,많은것을 느끼게 해줍니다.
8382,"아이들이 보기에는 참 재미있는 이야기다. 하지만 성우, 스토리는 하늘과 같다."
8383,크리스토프 왈츠의 연기는 이번에도 최고였습니다.
8384,"#이걸 제목에 속아 8000원이나 주고 봤다니 정말 미치겠다!! 응, 아 내돈 8000원"
8385,"화성의 물은 오코노미 저격. 시간의 끝은... 어떡해... 마지막에 로즈 가, 서오름"
8386,아~~!! 믹타퀴가 나오는 영화는 파스믹터퀴가 안나오면 보는건데 아쉽다
8387,"저번에는 미라도 그렇게 해놓고 이것도 떼쓰고 팔려고 제목을 왜 이러고, 이건 진짜 소비자 고발하고, 배급사 벌금 물리고,8000원 환불해야 돼. 완전 사기 수준"
8388,흐...끝편인데 흐지부지...
8389,괴도 키즈가 안나와서 아쉽다.
8390,기대했는데 뒤로 갈수록 색이 나와 실망했다.왜 특정 지역의 518이 시대의 아픔을 대변하는가? 독재정치의 고문? 아예 주제를 놓고 한쪽으로 가던지 재미도 교훈도 없다 각본 '명계남' 자막이 나올 때 뭔가 불안했지만 결국...
8391,다른 좀비 영화를 볼 때마다 비교하면서 또 생각나는 영화
8392,아이가 보면 무서워하지 않을 것 같은 영화
8393,스릴러 영화로 생각되는 그 흔한 전개
8394,아~ 재밌었던 그 시저가 나오는 행성탈출 시리즈인줄 알고 봤어올레TV는 환불이 안되는거야? 약 5분동안 봤었는데 이건 아닌거 같아서 뒷부분을 날리고 바로 나...감사받은 기분;
8395,오랜만에 보는 정말 재미있는 영화였다.
8396,초등학생들이 좋아하는 영화입니다. 너무 재미있어서 배꼽이 빠질 뻔 했어요.~~^0^
8397,박범이 DRUG가 되어버렸다는 건가요?
8398,- 10점이 아니라 땡 탈락. -2014년도에.
8399,범인도 모르고 동기도 모른다.단지 왜 그런지 모르겠다
8400,재미 있었어요 GT가 끝나고 영화관에서 김대중 씨와 껌 독님니과 이야기 하던가요 만났는데 벌주기 인사하고 다녀왔네요. ;;ㅋㅋ
8401,일급 식재료로 만든 정크 푸드
8402,이자벨 이외에는 무의미.
8403,늘 궁금했다. 김민준 왜 못 열까? 비주얼은 좋은데... 아일랜드에서 왜 현빈이한테 밀렸는지... 이거 보고 알았어 작품 고르는 눈이 없어서 중요한 건 정말 연기를 못하겠어. 못하겠어. 연기를 잘 못해.
8404,"어느 것 하나 헛된 장면 없이 탄탄한 구성의 웰메이드 드라마, 본방사수하다 못해 이제야 본 것이 아쉽다."
8405,한국 영화의 수준을 낮추는 영화. 이건 웃을수 있는것도 아니고 감동도 없고 ..
8406,한정된 공간에서 캐릭터와 스토리로 승부하는 영화. 빵 터지는 블록버스터에 질릴때 보면 된다-
8407,"역시 기자평론가의 평점은 믿을 수 없고, 반전은 분명하지만 흑백 장면에서 자극을 받는 게 몰입도 대단하다."
8408,너무 오래된 영화인가..?4점 주고싶다.
8409,10점이 아닌것 같아.ㅋㅋㅋ
8410,(이 영화는 재난이다..하..)
8411,노잼 노잼 노잼
8412,완전감동&눈물이 멈추질 않네요. ㅠ
8413,영화 쓰레기 영화
8414,고등어를 왜 이렇게 찾아?
8415,엄청 멋있는 드라마
8416,시대를 잘못 탄 작품일지도!
8417,그 당시 영화도 지금의 영화도 큰 차이가 없어!
8418,역대 최고의 킬링타임용 영화
8419,억지로 특이하고 괴기해지려고 노력한 흔적만 보인다.하나도 조화가 안 된다.결국 그렇게 보이려고 노력한 장면만 남았다.
8420,"원래 화면이 돌아가면서 정신없는 맛으로 보는 거야.졸개들아, 화면이 돌아 허둥지둥하고 있어. 으아"
8421,의미도 있고 재미있는 영화야.왜이렇게 평점이 낮은지 이해가 안될만큼
8422,우와 CG도 마음에 들고 너무 재밌어!! 배우들도 연기를 너무 잘 하고 스토리도 재밌어!! 2014년에도 이런 영화가 있다니...황송한 일이다!! 모두 함께 죽자
8423,재밌지만 금요일만 하는것도 그렇고 벌써 2번이나 결석하고... 이건 농담이 아니고....
8424,이 정도로 임팩트 있는 엔딩은 없었다.
8425,그야말로 혁신적인 영화다.
8426,"진짜 허니잼, 꿀잼, 개잼 꼭 보세요."
8427,"이 평점을 보면, 당신은 1시간 반을 절약할 수 있어요."
8428,정말이지 기가 막혔다..영화라고 하기도 민망하네요..이걸 돈 내고 보다니 정말. 억울하네요.
8429,낚시 클라스 보소
8430,유치한 재미로 보기에는 정말 재미있었는데? 어설픈 연기도 재미없어? 재미있었고 정말 재미있었어.
8431,"OO, 너무 엉망으로 쓰레기 영화가 되어버렸어."
8432,아버지가 되어 아이엠섬을 보았다 나도 샘처럼 내 아들에게 큰 사랑을 주고 싶어. 너무기뻐요
8433,90년대 중후반은 그야말로 통신의 시대였다. 하이텔 01410 감성이 살아있는 영화.
8434,섹스와 폭력의 비례 관계
8435,막창원나잇이 자랑이네.
8436,늑대와 춤과 비슷한 분위기지만 지루하다.
8437,그냥 쓰레기네. 군말없는 쓰레기네.
8438,"여성의 관계 부분에서는 지루하긴 하지만 인간의 승리, 가족애, 역사 등 다양한 요소가 담긴 감동적인 다큐멘터리 영화 같다."
8439,미라 시리즈 중 최악이다.
8440,소재나 당시의 기술력 등 모든 면에서 B급이지만 주성치가 A급화돼 버린 대표적인 경우의 영화.
8441,기대하지 않고 봤는데 너무 슬펐어
8442,옛날 극장판이 더 좋네요.
8443,부모의 마음을 알 것 같아요.
8444,종로시장거리 세트장만 해도 10점이다.
8445,눈물만 나네요 오기만 하면 돼요
8446,언제봐도 감동을 주는 영화입니다.
8447,딱딱해서 완전 재밌어요.
8448,흠 평가를 믿어봤는데 보는 내내 재밌는 순간이 없었어.
8449,한국영화라서 볼만한 가치가 있다.
8450,아 맞다 눈꺼풀이 침몰했대댓글이 영화보다 더 재밌어.
8451,지루하다 심심하다
8452,영화를 안보고 오랜만에 한 편 봤네요. 레옹같은 감성이 느껴지는 영화.. 오락영화에서 의미를 찾는 게 더 재미있었을지도 몰라요. 가볍게 보기 좋은 영화... 한 표 던질게요.
8453,줄거리는 완전히 텅 비어 있었다 샘 레이미의 스파이더맨이 떠내려간 것 같다 ㅇㅇㅇ
8454,"뮤지컬을 좋아하는 사람이라면 정말 좋아하는 영화... 음악부터 춤까지 모두 매력적이었다 #영화 속에 나온 배우가 된 기분으로 봤다 #뮤지컬에서 실제로 보고 싶고, 또 직접 무대에서 보고 싶어지는 교훈적이고 즐거운 영화 #"
8455,불편한 사이코 드라마 그리고 다소 뻔한 결말.
8456,평점이 너무 낮아서 10점 줌
8457,가슴 아픈 슬픈 영화
8458,새아빠의 성격이 내예상 빗나갔어ㅋㅋㅋ 역시 부자가 마지막에 살아남는구나 라는 생각도 들었고 말도 안되는 부분이 많았지만 재미있었어.시지주인은 왜 죽는다?시지가 죽어서라도 살려줄거야
8459,"오인혜, 이럴 거면 영화 나오지 마.남성 팬들을 모두 호구로 보는가. 앞으로 네가 나오는 영화는 안 볼거래."
8460,이 영화는 혁명이다. 사이코~노 sf영화~
8461,민폐인 여주인공에게만 초점을 맞추면... 남자 친구도 갑자기 등장하는 누나도 친구 선미도 사실 이 영화에선 다 필요 없는 장치다. 대사는 오그라들고 장면은 뚝 끊긴다.
8462,지영씨 덕분에 이 영화를 봤다. 대박... 나만 못 당하겠다 너희들도 보렴.
8463,"잘 만들었는데 보고나서 기분이 더러워졌어요.나도 콰이어트맨이 아닌가, 내 현실은 내 생각보다 비참하지 않은가."
8464,......난 잘 몰랐지만
8465,재미있었어. 10자 등록.
8466,좋은 작품 잘 보고 갑니다.
8467,"음... 이 영화를 한 점 더 준 것만으로는, 영화를 이해할 수 없는 상업영화에 빠진 미개척의 국민이겠지요. 근데 진짜 재미도 없고 이해도 불가능합니다. 언제까지 피해망상에 빠져 영화의 본질을 해칠 건가요? 의사소통의 외침도 지나치게 소음보다 더 나쁜 존재가 되고 맙니다."
8468,신화 파이팅 에릭 화이팅>< 우리 모두 열심히 합시다!
8469,"""나는 누가 뭐래도 이병헌을 믿는다"" ""올인"" ""유치한 놈"" 드라마도 볼 수 없는 놈이다."
8470,제시카 알바 좋겠다.
8471,평점은 왜 이러지? 어두운 분위기가 정말 매력적이었는데.
8472,정말 이 스토리 전개가 너무 느려서 얽혀 있는 것을 보지 마세요.
8473,"이런 여자가 있으면 내 간, 쓸개를 내줄 수 있다."
8474,스파이더맨은 할리우드에 흔한 쿨가이 영웅이 아니다.
8475,이 10번은 본 것처럼 재밌다... 김보라.다른 등장인물 중에 마운에 들어가는 애가 있는데 이름이 뭔가 네이버 등장인물에 안 나오는...
8476,죽지못해 살아가는 모습이 어떨지 정말 보고싶다.
8477,영화를 보고 웬만해서는 추천하지 않지만 이것 좀 봐 주세요. 정말이네
8478,사랑은 그리 아름답지 않다.
8479,"노다부.. 약점투성이인 영화 그리고 약은 시저가 투여되었지만 다른 원숭이들도 지능이 좋지 않아?? 뭐래, 영화가?"
8480,원작에 애정이 없는 감독(그것도 에머리히)에게 리메이크를 맡기면.
8481,참신했고 개인적으로 리셉션만큼 재미있었다.
8482,영화 언제 끝나는지 졸리기 시작했어.
8483,정말 재밌었어...허전한 연애스토리나 막장 드라마와 반이 다른 작품... '역시 노희경 작가'라는 말이 나올 정도로 대단해.. 잊을수가 없어요
8484,이누노다부 발연시간 아까워 아르바이트들
8485,동정에게 데이트를 한번도 안했는데 즐겁게 했네요.
8486,이제 만들 때가 확실해졌는데 또 나온 영화
8487,이거는 장혁이 아니면 안 되고 김미연은 장나라가 아니면 할 수 없다. 은날사 재미있었어!!
8488,재밌네~ 신유주 마음에 들어~
8489,좋은 소재로 이렇게 밖에 못 만들다니.
8490,아무리 역할이 총감독이라지만... 오시이마모루는 이미 끝났어...
8491,빨리 나와 제작한다던데?
8492,말은 필요없다. 정말 완벽하다.
8493,나의 영원한 히어로 스파이더맨
8494,재밌어진다. 아이칼리.
8495,탁마가 일어나길 빌었는데... 마지막이 너무 아쉽네요.하지만 정말로 재밌어!!
8496,조지 클루니...아...티란니노...아...
8497,최고다! 최고! 너무 재밌고 멋있어!
8498,지상파에 나왔으면 대박났을텐데... 진심커플들 케미폭발 대단하고 bgm도 드라마에 맞게 정말 좋아! 연등이 너무 예뻐♪
8499,막장 스토리에 대사 하나하나가 너무 허무하다.
8500,이럴 줄 알았어. ㅋ
8501,몰입감 최고! 진짜 잘한다!
8502,내가 원래 7점 주려고 했는데 9점 주는 이유는? 간호사입니다. 헤헤헤~
8503,내 마음의 평화도 조금 지켜줘.
8504,기분 좋게 하는 영화
8505,큐브는 최고니까 2퍼.
8506,그렇게 잘 만드는게 싫었어?
8507,천만에. 배경은 예쁘다.
8508,익숙한 소재들을 생소한 스토리로 만든 영화. 아주 재미있게 봤습니다. 감동감동★★
8509,보는 내내 재미있었다 재미있는 영화를 만난 것 같아서 좋았어.
8510,"재미도 없고, 자도 같지 않았는지, 그리고 이건 가족끼리 생활하는 모습을 찍는 거 아니야? 그런데 Lov라인이 뭐야? 가족끼리 연애도 할 수 있어?"
8511,히어로 무비(heer movie)랄까 www 히트걸에 빠지다//있어야 할 것은 다 있는 유쾌한 코미디 영화
8512,요즘 사극에서 외계인에서 원숭이들이 사람 흉내 내는 것 판타지 영화와 달리. 잘 찍었어요.수고 많으셨습니다
8513,"미치겠어, 미치겠다."
8514,평점 믿어봤는데. ah...
8515,가슴이 뭉클해지는 영화
8516,사상 최악의 쓰레기 영화
8517,진부하다. 전형적인 10대 아이들이 좋아하는 수준.그것뿐이야. 차라리 '나쵸리브레'가 더 나은 것 같아. 잭 블락 좋아하지만 솔직히 9점대 영화는 아닌 것 같아.
8518,인생의 한 장면 한 장면은 언제나 뚝뚝...
8519,평점 1점이 뭐야?솔직히 7점 정도
8520,페퍼민트를 좋아하는.배우분인데... 표정이 굉장히 단조롭습니다.
8521,"끊기는 전개와 대사, 이게 대체 무슨 내용인지도 모르겠다... 그리고 도대체 아버지는 왜 죽인 거야?"
8522,이제 더 이상 이런 드라마는 만들지 않았으면 좋겠어요. ㅜㅜ
8523,좋은 영화다 긴장감도 넘치고
8524,오랜만에 본 강시라는 반가운 마음만 있는 영화..속편제작한대. 잘 만들어 달라고...
8525,빠레~ 재밌다! ㅋ
8526,그저 그런 시시한
8527,"이런 영화가 8점대나 받으면, 순신표범(スン)이 나와서 마치 신기록을 경신하자."
8528,정말 70년대 영화같아 줄거리든 볼거리든 망작...
8529,"솔직히 재밌어. 비, 연기도 좋고."
8530,보고싶은데 극장이 없네요.
8531,결국 꽃은 OO로 종언(해석불능)
8532,뻔한 맛으로 보는 거야 10점!
8533,볼 때마다 더 높은 평점을 주고 싶은 영화.
8534,올해 가장 지루한 영화로 본 것 같아.솔직히 시간이 아깝다.10점 준 사람은 아르바이트생 같아.
8535,재미없을뿐이야♪
8536,달콤한 순정만화 같은 영화 배경도 사랑도 애切하고 아름답습니다.
8537,오~~엄청무섭겠지만 실화라서더무서워!!
8538,제발 이런 막장 드라마를 해서 옛날 드라마를 망치지 말아줘.요즘 드라마가 다 한국 망신이다.
8539,즐거워서 스트레스가 싹 가시다
8540,옴니버스 영화 중 최고의 영화라고 개인적으로 생각한다.
8541,영화 하우스 오브 더 데드보다 더한 영화
8542,정말 평점 하나도 아깝다.지금 40분 보고 있는데 지루한 극치다.제작비가 들었어? 과장된 연기를 토해낼 뻔했다.
8543,이 드라마는 정말 대단해. 내기가 전부 먹히다 쿠쿠후쿠
8544,끝나지 않는 세월. 제목이 주는 강한 메시지.
8545,아이를 키우는 엄마로서 더 감동적이네요.
8546,보는 동안 답답해서 평점이 너무 높다
8547,이런 영화는 별로 보지 않지만..내용이 재미있네요.주인공이 청순하시네요~~ㅎㅎ
8548,"욕... 입체영상 청, 돈 아까워 억지로 봄 주인공들 차 안에서만 애정을 금할 수 없다"
8549,"내용은 현실적이며, 이야기의 시점이 주인공을 비취는 그 절묘한 독백과 연출력이 매우 마음에 들었다. 이런 사랑도 너무 아름다워"
8550,하아.. 나의 아까운 시간..
8551,정말 재미있는 리얼 프로그램 다음회가 궁금해!!
8552,이런 저질 3류 영화에 모건 프리먼을 비롯한 기타 유명 배우가 출연했다는 사실이 개탄스럽다.
8553,정말 수작이다. 기대없이 봤는데 보고 놀랐다....
8554,"굿잠, 굿잠, 굿잠, 굿잠"
8555,난 야동을 많이 봐서 그런지 별로였어.
8556,내가 4.44 할 테니까
8557,연기를 잘해요.대상감 이유리ㅋ
8558,GOING MERI와의 추억은 원피스와 나이 든 우리에게도 있어.
8559,아! 오랜만에 너무 재미있었어요! 봉구의 눈물 연기에 저까지 치밀어 올랐어요. 매끈매끈
8560,진정한 자유를 찾기 위한 도전 새로운 길을 개척하다.
8561,4.44를 깨주자 ㅋ
8562,개인적으로 역대 최고의 좀비 콘텐츠는 더 라스트 오브 어스 그 다음이 한국만화 지금 우리학교는 그 다음이 새벽의 저주
8563,전설적인 책 시리즈의 시작.
8564,욕 나오네. 낚였어! 낚였어!!!
8565,"도그빌... 방울달린 개목걸이 같은 곳이야...가슴이 아프지만 너무나도 현실적인... 그러니까 인간의 추악함을 보고 싶지 않다면 보지 않았으면 좋겠다, 진심으로.한번보는순간 끝까지 볼수밖에없으니까...그리고 정점에달한 내자신을 보게되니까.."
8566,8점 이상은 있어 보이는 영화네. 마지막 반전도 예상하지 못한 부분도 있었고 나름대로 재미있었다.
8567,가볍게 보기 좋은 드라마 같네요.부분적으로 재미있는 요소도 있습니다.
8568,줄줄 흘러 흐르더니 흐지부지 끝나네
8569,어디서 웃어야 되지? 싫증이 나서 못 견디겠다.
8570,다니엘 데이 루이스가 이 영화에서 왜 남우주연상을 석권했는지 궁금하네.
8571,"한 컷이었던 점에서 5점, 시간이 지날수록 결말예상에 -1점 나름의 반전영화이긴 한데... 후후후"
8572,한국 사람들이 외국인에 대한 안좋은 버릇이 줄어들었으면 좋겠어
8573,호동이 뜨개질도 하고... 음이 크면 통할 것 같은지...이 프로그램은 몸으로 열심히 해야 하는 것을...사람이 그렇게 없는 걸까...
8574,참으로 만만한 신들이다
8575,비슷한 느낌의 다빈치 코드와 비교했을 때 너무 가볍고 유치해요.
8576,유쾌하고 재미있어요! 별로 기대하지 않았는데 여운도 남네요.
8577,왜 어제도 오늘도 예매할 버튼이 없나요?
8578,생각없이 봤는데 지금까지 생각난 영화
8579,대중 앞에서는 항상 웃는 아이돌의 어둡고 삭막한 이면을 보여주는 다큐멘터리.
8580,"이거 제가 유치원 때 일요일 아침에 MBC에서 해줬던 거 기억나서... 여주인공은 카트니 콕스였구나, 어릴 때는 굉장히 예뻤고, 영화에도 주역으로 많이 등장했는데, 생각보다 눈에 띄지 않았어."
8581,"이것도 영화라면, 태어나서 처음으로 평점이 남네요.킬링타임에도 쓰레기네요."
8582,이 영화에서 진짜 공포는 괴물들이 아니다. 가끔 튀어나오는 인간들의 트롤링이다.하드트롤링의 정점을 보이는 보안관. 손목을 자를 때 왜 이렇게 통쾌했는지
8583,B급 영화의 표본... 뜻밖의 운석에 단 3B를 모두 갖춘 듯 자신과의 개싸움이라고나 할까. 아무튼 타임킬링도 아쉬워서 한 병 더 합시다
8584,여자 악역하는 애 진짜로 하는 말은 다 연기연습을 하고 나오라고 외칠 뿐이고 연기인가? 딱 맞는 사람이 있는 뻐꾸기 기둥이 이화영역을 하는 아이와 같음
8585,주성치 씨 정말 존경스럽고 대단해요. 앞으로 100년 안에 이런 배우가 또 있을까.
8586,주연배우들은 좀 낮지만 완전 대박이네요.레이싱 영화를 거의 다 보는데 다들 빠듯해.속이 시원하다.. 나도 여자치곤 질주를 즐기는편이라..크크크크크
8587,되게 웃긴 거 본 기억이 나.
8588,"마누라 개 폐끼치는 여자말야, 짜증나서 안 봐"
8589,한국 영화를 당당하게 음모 등장해도 되나요? 그거면 되는데...
8590,색안경 안 끼고 영화 보면 누가 와서 때려?
8591,스트레스 드라마 임신부에게는 별로인 것 같아.
8592,프로즌 안티 녀석들 x 져버려! 쓰레기 같은 놈들아
8593,그러면 이거 2개 만들어서...
8594,쓰레기www시간아끼기
8595,어렸을때 재밌게 봤는데 DVD가 없어서 다시 못본 영화입니다.지금이라도 DVD가 나오면 내 용돈 모아서 꼭 사고싶은 영화인데..
8596,엉망진창×돈 아깝다
8597,재밌게 봐~
8598,쓰레기 영화는 최악이에요.
8599,내용이라든지 뭐든가 괜찮은데 배우가 그렇게 배우연개극혐 bj설정도 웃을수있지만 마사지 받을때 안면토해옴...그런데 다른 노출배우는 괜찮아서 3점
8600,스토리상 아쉬운 부분은 많지만 좋았다
8601,김하늘이 하지원이 잘 됐을 때... 고サム 정말 좋아하는 여자와 함께 극장에서 보았던 추억의 영화.. 내게는 어제처럼 생생하게 기억되는 영화.. 풍족하게 살겠지...
8602,#NAME?
8603,나는 이 영화를 베스트 리스트에 올렸어.
8604,___온화해서 좋다~~
8605,누가 뭐래도 흐지부지야.
8606,"대본은 좋은데... 연기력, 연출, 구성력... 모든 것이 뒤지다"
8607,"포스터에 끌린 느낌 김유정은 잘 안 나오고, 다른 여자가 여자 주임님. 탑 연기는 눈빛이 살렸지만 내용은 위대하게 은밀하게? 아류 작감"
8608,"""진부한 마음에 여운이 남는다"" ""소방직 경찰직 여러분 힘내세요!"
8609,나도 점퍼가 되고 싶어!!!
8610,어릴 때부터 봐왔지만 아직도 생각나는 영화
8611,영화제목을바꿔요. 세면바리 조인에게
8612,재미없다 재미없다 그냥 재미없다.
8613,난 이런 판타지물 좋아하는데. 내용도 내 취향에 맞게 전개도 마음에 들구요.. 연기도 좋은데. 각자 생각이 다른 것 같아! 요즘 정말 자주 보고 있어요~!(웃음)
8614,동석이 형... 왜 그란... 형과의 의리로 보긴 했는데. 이건 아니잖아
8615,낙태를 있는 그대로 보는 영화
8616,리처드 기어와 금 베이 싱어의 젊은 시절 ?
8617,야!! 해커스 토익 @ 인간적으로 교재 사면 LComp3 파일은 무료로 좀 주자...
8618,시기적절하게 다시한번 그분의 사랑을 내안에 묻는 소중한 시간들이었다.
8619,아래의 문장에 공감합니다.
8620,"설정, 소재는 괜찮았지만 스토리가 정말 최악이에요. 이렇게 재미없는 영화는 오랜만이네요."
8621,날카롭다. 날카롭다. 아주 날카롭다.
8622,"카메론 디아스가 눈에 띄는 영화. 소재, 장르 등 줄리아 로버츠를 좋아하지 않아 대충 본 영화."
8623,정말 재밌고 팬들이 좋아하는 영상 다시 한 번 보고 싶네요.
8624,정말 유치하고 지루해.
8625,너무 재밌어. 배우들은 연기도 잘 못하고. 무서운 줄 알았더니 슬픈 감동 bb 킬링타임용 좋아!
8626,금방 끝나서 아쉽지만 아주 재미있고 실감납니다.
8627,매우 공감합니다.
8628,지난번에 극장에서 아주 재미있게 보고 많이 공감했는데 정말 요즘보다 더 생각나는 영화
8629,1편에 비해 떨어질 가능성과 완성도.
8630,이젠 별거 없네요.
8631,솔직히 기대는 안했는데 스토리도 탄탄하고 연기도 잘했지? 반전도 안 되고.
8632,대단한 영화네요.
8633,볼만하군요~!! 돈도 아깝지 않고 또 언제가 보고 싶은 영화네요.
8634,그야말로 예술. 가슴이 미어진다.
8635,초반에 반이 끌려서 이게 뭔가 c급이 없네.
8636,너무 웃겨 제대로 볼 수 없다
8637,카호리즈때 생각하면 지금 카호가 이런걸 찍다니... 카호는 순정만화 주인공이나 백설공주 역할밖에 생각이 안나는데...
8638,다들 왜 그래? 나는 더빙판이 더 낫기만 해
8639,완벽하게 묘사한 cg가 인상적이었어요. ^^
8640,전 아이들 영화라 그런거 같은데.. 우리 애는 재밌게 안봐요. 안타깝네요
8641,안 봤는데 2점대를 만들기 위해서 1점 주어집니다.www.
8642,김선영은 모든 작품이 더 좋다.
8643,많은것을 느끼게 해준 영화..그렇게 살아 보고 싶다고 느끼게 해준 영화!!
8644,보는 내내 충격적이었어요.마지막 결말은 정말 최고였어요.
8645,"큰 액션으로 눈을 즐겁게 해주는 것도 아니고, 그렇다고 스토리 라인이 튼튼하지도 않고, 캐릭터에 집중하기에는 너무 지루한... 보시면 압니다."
8646,醫..醫...가~!! 7점 후반에 가버렸다!!
8647,화나는 복수극 어때? 대박...
8648,안나 펠리스 때문에 잠이 안 와.어쩌지
8649,6화까지 발견해서 7화부터 도저히 마음이 아파서 볼 수 없어...
8650,"작가님, 정말 소설 쓰시네요.이제 그만하세요. 시청자는 초등입니까?정말 짜증나요."
8651,연기력이 대단해~ 그 참을 수 없는 맛? 완전 냉수네~~
8652,보고 있으면 캐릭터에 익숙해져요. 후후후
8653,아이들도 부모님들도 너무 지루한 영화였어요~
8654,연애의 발견...최고의 드라마였습니다.<믿어보는 정유미> 이제 끝나버리고 무슨 재미로 살까?( ?;ω;`)
8655,처음 30분은 대체 무슨 영화일까? 봤는데 본 순간 이게 왜 명작인지 알겠다
8656,내용이 갈수록 참 재미없게 지내고있어 아주 꼭 붙들리다.
8657,내용은 솔직히 재밌는데 연기자들의 연기만 더 잘했으면 좋았을텐데... 영화는 긴장감이 없어서 연기자들의 표정 변화가 별로 없어..ㅋㅋ
8658,에... 시간이 얼마나 흘렀는데 왜 90년대 장국영 임청하 주연의 백발마녀전보다 못한 거야. ~_~
8659,10년 전 영화를 신작처럼... 감쪽같이 속을 뻔 했어. -、 -
8660,잘 만든 영화여서 느낀 점도 많았다.
8661,즐겁게 잘 보았습니다 사람도 없어서 너무 좋았어요.
8662,평점이겠지... 단순히 좀비 영화가 아니라 연기와 이야기 그리고 오스트까지 완벽한 명작
8663,보는 내내 이걸 설마 따끈따끈하게 마무리할까 했는데. 진짜...
8664,이런건 그냥 너희들끼리 찍어서 홈비디오로라도 보내줬으면 좋겠어.
8665,평점 쓸까 했더니 알바 천국이야.
8666,"국내에는 제대로 된 공포영화가 거의 없는데, 이는 그 안에 보관해야 할 명작들"
8667,평가하기도 아깝다 감동도 없이 반전도 없이 재미도 없다 스토리도 노다뿌임 영화에 기승전결이 있다면 전이 없음
8668,잔인한 공포를 좋아했으면 좋겠어요.~ 이정도면 재미있네요.(웃음)
8669,또 보고싶은 드라마를 시청하게 되었으면 좋겠습니다.
8670,개는 왜 죽인 거야 가슴통증...
8671,그런데 결말이 뭐죠?도대체 works랑 어떻게 된 일인지 가르쳐 주실 분...?? 답답해서 미치겠네...
8672,궁지에 몰린 독재정권의 마지막 순간을 그린 명작.
8673,이 영화는 정말 재미있어.
8674,원작을 생각하고 기대하면 크게 실망한다.
8675,평점에 속았다... 코미디 배우가 나와 진지한 척 하지만 하나도 몰입할 수 없다.
8676,한국 좀비영화는 왜이러지..
8677,유럽풍 영화 같아요.
8678,재미있었어! 피바디 귀여워~~
8679,처음에는 재미있게 보았지만..내용이 점점 산더미같이 느껴지네요. 유인나의 두 남자 사이에서 뭐하고 있어? 습기가 많아서
8680,뭔가 음모가 있는 영화네요...
8681,솔직히 너무 웃기지 않아?
8682,감동의 감동... 괜히 명작은 아니다.
8683,다시 봐도 질리지 않고 감탄하게 되는 영화
8684,소재와 배우들이 아까운 쓰레기 영화
8685,양심적으로 별점 줍시다..
8686,시간이 아깝다는 생각밖에 안드네...
8687,"1, 2편에 비해 열등하게 느껴진다. 그만큼 제1과 제2탄이 좋았다는"
8688,동생이 5번 봤다고 해서 오늘 저도 한번 보려고 봤어요. 여섯 번 더 봐야 해요.
8689,아 여주 がん덩어리.
8690,아무리 그래도 이게 6점대 영화는 절대 안돼!!
8691,클레멘타인 이후 이런 감동 오랜만이다.. 꼭 봐야하는 영화!
8692,믿고 보는 브래드 피트인데 이곳에선 존재감이 없을뿐더러 95년 영화치고는 허술한 cg가 내 눈을 썩혔다. 수고함
8693,진심! 재밌어! 차기영 박태영 파이팅!
8694,여기 나오는 노래 다 좋아 !!
8695,조금 더 평점이 높아도 될 것 같아서 10점.
8696,아~ 포스터만 봐도 댓글을 쓸 수 있네. 홍경인이랑 무슨 송계랑 영화 찍었어.
8697,엔도오슈우사쿠가 썼다 '왕비 마리 앙투아네트' 책을 읽고 이 영화를 보니까 이건 그냥 프랑스 드레스 입고 하이틴 물 찍는 것처럼 보이네요-_-
8698,"어떻게 복잡한 회로를 파악하고, 컴퓨터를 조작하는가."
8699,옴니버스 형식 중 마지막 작품은 남자라면 한번쯤 꿈꾸던 내용이 아닐까.
8700,돈이 남는것같네..;; 진짜 이것이 아니야.
8701,"평점을 떠나서 광규 씨의 두드러기는 알고 있어요.제가 똑같이, 말굽 두드러기로 방송에 나온 건 힘들어요.식습관입니다"
8702,역시 최고의 케이블드라마!
8703,감동적인 영화.. ( ?;ω;`)
8704,"월광대군은 어린 생각만으로 집중을 흐리게 할 뿐 부자군은 이도 저도 아니고, 영상은 사담의 껍데기로, 콩트맘은 추상이 80%로, 담론을 다루는 기술이 있음은 지루하다."
8705,이거 언제 끝나요?이제 지긋지긋하군요
8706,20대 초반 남성의 사랑이 마무리되지 않았을 때.
